Country Name,Country Code,Indicator,Indicator code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
China,CHN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.09580475,28.98091593,30.83065763,31.19860671,30.64982769,31.43826648,32.15536768,35.23178095,37.21608426,35.67375626,30.05294866,29.9904945,25.21731137,24.77966516,18.93983364,20.45126822,21.72153758,22.83291969,23.89444497,26.17395206,36.51316135
China,CHN,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,27216347000.0,28563000000.0,23289494553.0,26313181247.0,25689072425.0,55386636660.0,59706570665.0,75431809346.0,83207215920.0,117000000000.0,168000000000.0,215000000000.0,187000000000.0,262000000000.0,226000000000.0,276000000000.0,282000000000.0,306000000000.0,330000000000.0,313000000000.0,364000000000.0
China,CHN,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,161000000000.0,180000000000.0,210000000000.0,410000000000.0,554000000000.0,649000000000.0,783000000000.0,950000000000.0,1150000000000.0,1040000000000.0,1430000000000.0,1830000000000.0,1940000000000.0,2120000000000.0,2240000000000.0,2000000000000.0,1940000000000.0,2210000000000.0,2560000000000.0,2500000000000.0,2380000000000.0
China,CHN,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,7.082871238,7.065919862,7.13298479,8.635514459,8.591681374,8.76381462,9.641746352,8.622958662,8.372803199,7.520470846,8.863374651,8.2651213,8.007763644,7.79895589,6.328325074,2.6252946,3.384936978,2.771277824,2.594966653,2.655132883,4.304230179
China,CHN,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,125000000000.0,141000000000.0,163000000000.0,355000000000.0,481000000000.0,565000000000.0,682000000000.0,820000000000.0,990000000000.0,884000000000.0,1240000000000.0,1580000000000.0,1660000000000.0,1790000000000.0,1810000000000.0,1570000000000.0,1500000000000.0,1740000000000.0,2040000000000.0,1990000000000.0,2000000000000.0
China,CHN,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,36268639000.0,39457000000.0,46762744321.0,55546608068.0,72880614892.0,83970681426.0,101000000000.0,130000000000.0,159000000000.0,159000000000.0,193000000000.0,248000000000.0,281000000000.0,331000000000.0,433000000000.0,436000000000.0,442000000000.0,472000000000.0,526000000000.0,506000000000.0,381000000000.0
China,CHN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1280970000.0,1938000000.0,3114004041.0,3548126752.0,4496604796.0,5321253863.0,6634081020.0,8192067402.0,10319466356.0,11065271082.0,13039546459.0,14706108691.0,17748983437.0,21033078371.0,22613800782.0,22022366055.0,23979580208.0,28746479819.0,35782953953.0,34370466478.0,37870654560.0
China,CHN,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,188000000000.0,209000000000.0,234000000000.0,436000000000.0,579000000000.0,704000000000.0,843000000000.0,1030000000000.0,1230000000000.0,1160000000000.0,1600000000000.0,2040000000000.0,2130000000000.0,2380000000000.0,2470000000000.0,2280000000000.0,2220000000000.0,2520000000000.0,2890000000000.0,2810000000000.0,2740000000000.0
China,CHN,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,28.66419112,28.70213143,29.10843553,32.82438575,33.67666283,33.88521961,34.08334646,33.25579459,31.66351615,29.30657411,32.70745801,32.45779762,30.52309074,28.53043436,22.2133394,19.5859452,18.24941004,19.76067862,20.77214983,20.80168561,24.82352138
China,CHN,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,36.15713289,35.25103277,32.92792205,27.34149308,27.08182811,25.91269929,24.11953951,22.88946579,22.74759639,27.49919879,28.37621869,29.28658657,36.25183425,38.89094459,52.51850188,57.33749198,56.64411541,54.63512387,52.73843855,50.36922946,34.3590871
China,CHN,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,4612000000.0,9696000000.0,6284049719.0,8456083724.0,7972601714.0,13729566303.0,23932198468.0,17154799702.0,56742276630.0,43889985500.0,57953599366.0,48420641060.0,64963386524.0,72970879683.0,123000000000.0,174000000000.0,216000000000.0,138000000000.0,143000000000.0,137000000000.0,154000000000.0
China,CHN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.376872846,0.715552633,0.421798783,0.502171572,0.401805038,0.592416932,0.857324433,0.47598596,1.215728844,0.845733375,0.935857767,0.631154503,0.748972766,0.748947441,1.153488891,1.545905018,1.889176028,1.103027847,1.010948152,0.940305142,1.025050433
China,CHN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,754290000.0,936000000.0,1172943240.0,1597068954.0,1997994276.0,1817413690.0,2329992813.0,2493058145.0,2736390791.0,2051656434.0,1455455375.0,1618147148.0,1788058506.0,1714202599.0,4155302052.0,5718191073.0,6210890956.0,16253286877.0,16548078396.0,15135300288.0,18295889483.0
China,CHN,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,20518382000.0,17401000000.0,35421997980.0,43051582861.0,68940960689.0,132000000000.0,232000000000.0,353000000000.0,421000000000.0,243000000000.0,238000000000.0,136000000000.0,215000000000.0,148000000000.0,236000000000.0,293000000000.0,191000000000.0,189000000000.0,24130909184.0,103000000000.0,249000000000.0
China,CHN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.676674117,1.284171964,2.377599843,2.556654091,3.474502596,5.71199843,8.305325735,9.799589535,9.010869963,4.687406381,3.840256734,1.773997246,2.483284224,1.521113209,2.211305864,2.597527949,1.670187096,1.504887237,0.170563392,0.706790487,1.659300958
China,CHN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,8590464000.0,12493000000.0,43165873537.0,51227222380.0,81838473673.0,159000000000.0,239000000000.0,370000000000.0,442000000000.0,206000000000.0,190000000000.0,128000000000.0,133000000000.0,88331174650.0,169000000000.0,91522910323.0,-27594341284.0,-18021105216.0,-154000000000.0,-26598365003.0,89997010162.0
China,CHN,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-14666461000.0,-19175000000.0,-14945534754.0,-10218488499.0,-5131610465.0,-16113803103.0,-5143384936.0,8044362157.0,28580030495.0,-8532580532.0,-25899339086.0,-70317566924.0,-19886831334.0,-78442129020.0,13301214309.0,-52199118805.0,-54879790036.0,-16477514627.0,-61364553886.0,-39184456992.0,-118000000000.0
China,CHN,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,28873534000.0,28084000000.0,37383087664.0,35821129066.0,51174382540.0,125000000000.0,209000000000.0,308000000000.0,349000000000.0,220000000000.0,223000000000.0,182000000000.0,232000000000.0,235000000000.0,221000000000.0,358000000000.0,256000000000.0,217000000000.0,87905148452.0,132000000000.0,359000000000.0
China,CHN,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-13565524000.0,-22568000000.0,-18020418975.0,33689172315.0,44895552673.0,130000000000.0,216000000000.0,303000000000.0,344000000000.0,235000000000.0,238000000000.0,229000000000.0,312000000000.0,359000000000.0,435000000000.0,576000000000.0,489000000000.0,476000000000.0,380000000000.0,393000000000.0,511000000000.0
China,CHN,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,-11927918000.0,-4908000000.0,7743875557.0,8223722028.0,12966858292.0,22921355460.0,3628056084.0,13289990161.0,18844373414.0,-41382828156.0,-52935988449.0,-13765747720.0,-87074363334.0,-62924787168.0,-66872672338.0,-202000000000.0,-219000000000.0,-207000000000.0,-177000000000.0,-129000000000.0,-159000000000.0
China,CHN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-37483300000.0,-37357000000.0,-46789569179.0,-49444853744.0,-60144670468.0,-90379127564.0,-100000000000.0,-139000000000.0,-115000000000.0,-87167067370.0,-186000000000.0,-232000000000.0,-176000000000.0,-218000000000.0,-145000000000.0,-68098649765.0,41674876170.0,-27790987920.0,-92338473352.0,-50259822365.0,-99374807720.0
China,CHN,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,3990732000.0,19405000000.0,10342485052.0,-11437115820.0,-19743601592.0,4709837172.0,68416515086.0,-16442973700.0,-34852395244.0,-27087363798.0,-24038442273.0,-19639146481.0,-47779274570.0,-52891117744.0,-82429447387.0,66470061883.0,52270616754.0,-29497793098.0,-107000000000.0,-57947645386.0,-95539019943.0
China,CHN,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,10693133366.0,47446537125.0,75216902199.0,106000000000.0,190000000000.0,251000000000.0,285000000000.0,461000000000.0,480000000000.0,401000000000.0,472000000000.0,388000000000.0,96554784204.0,431000000000.0,118000000000.0,-343000000000.0,-444000000000.0,91526172979.0,18876836385.0,-19288061008.0,27983930224.0
China,CHN,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,6311309000.0,8492000000.0,12984445070.0,17448942294.0,22898188613.0,23865499352.0,28067501500.0,37102286297.0,43155952495.0,31658747085.0,40685856981.0,24510589588.0,3433702055.0,-8733482704.0,1446116617.0,-12649328441.0,-9520262264.0,-11856259186.0,-2409685382.0,10250035688.0,8455463683.0
China,CHN,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,326691333.0,280397200.0,353668613.0,375286397.0,435794330.0,371817246.0,396890996.0,532496849.0,657760456.0,508438056.0,423170000.0,525444156.0,448838665.0,407089137.0,289844601.0,259288478.0,210281203.0,190163861.0,223440733.0,175651113.0,192297072.0
China,CHN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,536790000.0,513090000.0,564540000.0,788610000.0,878140000.0,857650000.0,973500000.0,948260000.0,969550000.0,929540000.0,959150000.0,834350000.0,678712228.0,557750311.0,552474062.0,476444639.0,478550477.0,504418030.0,515523257.0,562247264.0,572842278.0
China,CHN,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,1701397000.0,732000000.0,1188274444.0,1740585697.0,2188203138.0,2325415190.0,3695581718.0,5519303662.0,7821725694.0,7709972564.0,10476412987.0,13908433591.0,16246869227.0,17098439900.0,20172914776.0,24548939491.0,25432487660.0,26860401824.0,30023209195.0,34947506467.0,38983783527.0
China,CHN,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,2.161665332,0.812349488,1.163079229,3.017734062,2.764298239,2.963492739,3.928503362,4.07871413,4.789390949,5.370052742,5.874440821,6.918000888,8.059938437,8.25988435,9.205460245,11.29211056,12.20346461,12.60675549,12.85422827,14.3016972,17.03216115
China,CHN,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,73.7424397,73.45548169,72.57123115,51.1526837,46.58582643,24.23278284,23.19339721,23.67496522,26.41874218,28.00834205,29.20908542,28.24246258,27.97843285,25.73835406,26.85676987,31.33519923,31.16565974,33.04842612,32.73471409,34.55826525,36.94930264
China,CHN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,12549886000.0,9388000000.0,8343959799.0,16094692748.0,20557461961.0,39272833557.0,54563185729.0,83476171503.0,112000000000.0,108000000000.0,142000000000.0,144000000000.0,167000000000.0,184000000000.0,239000000000.0,224000000000.0,227000000000.0,290000000000.0,268000000000.0,274000000000.0,246000000000.0
China,CHN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,190000000000.0,209000000000.0,248000000000.0,446000000000.0,605000000000.0,773000000000.0,992000000000.0,1260000000000.0,1500000000000.0,1260000000000.0,1660000000000.0,2010000000000.0,2180000000000.0,2360000000000.0,2460000000000.0,2360000000000.0,2200000000000.0,2430000000000.0,2650000000000.0,2630000000000.0,2740000000000.0
China,CHN,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,0.235816835,0.361784062,0.254441771,0.850951245,0.599710594,0.885255717,0.74452122,0.83815018,1.039379125,1.364769263,1.71472924,1.923471338,2.587220241,3.469104657,4.154892197,3.362803144,3.473052307,3.516582435,3.537328757,3.563287778,3.418725896
China,CHN,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,111000000000.0,118000000000.0,145000000000.0,388000000000.0,526000000000.0,695000000000.0,898000000000.0,1120000000000.0,1330000000000.0,1120000000000.0,1480000000000.0,1810000000000.0,1970000000000.0,2150000000000.0,2240000000000.0,2140000000000.0,1990000000000.0,2220000000000.0,2420000000000.0,2390000000000.0,2510000000000.0
China,CHN,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,78707697000.0,90109000000.0,102000000000.0,57678564819.0,79159444759.0,78468732509.0,94070982714.0,135000000000.0,163000000000.0,144000000000.0,178000000000.0,201000000000.0,202000000000.0,207000000000.0,219000000000.0,217000000000.0,208000000000.0,213000000000.0,234000000000.0,244000000000.0,229000000000.0
China,CHN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,80348000.0,110000000.0,132822320.5,106978898.3,236359258.2,157401785.8,204503785.2,342634075.0,570536223.2,429452520.0,830483814.0,743301698.0,1044102041.0,886670295.0,676381923.7,1084600061.0,1161195655.0,4803034260.0,5561288668.0,6604705952.0,8582874882.0
China,CHN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,203000000000.0,218000000000.0,256000000000.0,462000000000.0,625000000000.0,813000000000.0,1050000000000.0,1340000000000.0,1610000000000.0,1370000000000.0,1800000000000.0,2150000000000.0,2340000000000.0,2540000000000.0,2700000000000.0,2580000000000.0,2420000000000.0,2720000000000.0,2920000000000.0,2900000000000.0,2980000000000.0
China,CHN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,4.664045754,5.143770323,5.598921001,13.7077062,15.24453959,19.65945251,22.33981676,23.14801396,23.52379793,16.41594238,19.18286586,17.69232948,19.30400534,18.18579884,17.45123977,17.75276137,16.23153145,17.50241288,18.11207474,18.89560399,24.76767177
China,CHN,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,20.62187133,19.74497553,19.95277287,30.1775886,32.51538724,37.33461605,36.08870559,27.5148411,25.00894332,27.63393005,25.68929195,24.10580551,24.81848007,24.95775448,20.09835246,20.68487493,21.31994574,18.09748111,17.29077159,14.66357962,4.347411285
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,42095300000.0,47053000000.0,53073618897.0,57900937467.0,68117272181.0,104000000000.0,124000000000.0,156000000000.0,172000000000.0,131000000000.0,244000000000.0,280000000000.0,241000000000.0,291000000000.0,268000000000.0,242000000000.0,175000000000.0,166000000000.0,235000000000.0,187000000000.0,253000000000.0
China,CHN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.439847253,3.472452356,3.562414183,3.438495377,3.432990151,4.49218509,4.444997439,4.335375002,3.675207175,2.525389843,3.935419967,3.650691902,2.780991382,2.985987083,2.511558837,2.149572847,1.525394703,1.324689717,1.663619923,1.285492268,1.687707563
China,CHN,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,6912000000.0,849000000.0,2249000000.0,7729000000.0,10923200000.0,20569000000.0,42861200000.0,18478120465.0,8464027991.0,29116669022.0,31357093656.0,5308427623.0,29902702074.0,32594970774.0,51915788940.0,14964496566.0,23416073023.0,36208879301.0,60667928466.0,44906049116.0,80334733544.0
China,CHN,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,6860839000.0,9125000000.0,13795373300.0,18482476807.0,24326334877.0,27734855515.0,31577630305.0,42645727446.0,52565200842.0,42645198000.0,49520727661.0,55570115033.0,51167130530.0,53161641671.0,41126698789.0,35938364730.0,30900091604.0,28167766815.0,27756822492.0,25907399207.0,36018569176.0
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,758082000.0,1209000000.0,2353070422.0,4625331810.0,6641220179.0,3337061829.0,4319492609.0,6833129702.0,9136546900.0,9209489821.0,13636040942.0,16568371453.0,17065623287.0,17790105219.0,29910500593.0,33104675862.0,26883278894.0,28675983092.0,24305605211.0,18294313104.0,18876250770.0
China,CHN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.061947208,0.089222683,0.157943091,0.27467918,0.334705762,0.143990851,0.154737416,0.189595557,0.195754634,0.177461278,0.220200211,0.215965795,0.196752167,0.182591382,0.280204297,0.293459972,0.234665,0.228720622,0.171798188,0.125646313,0.125871762
China,CHN,Control of Corruption: Estimate,CC.EST,-0.20854871,,-0.557897568,-0.39526549,-0.565061569,-0.617887735,-0.518887699,-0.599234641,-0.526307642,-0.519456625,-0.570009887,-0.514727592,-0.438275933,-0.355887651,-0.337719589,-0.29992187,-0.268094301,-0.291626126,-0.286848217,-0.312614381,-0.071028143
China,CHN,Control of Corruption: Number of Sources,CC.NO.SRC,7.0,,7.0,8.0,10.0,10.0,11.0,12.0,12.0,12.0,13.0,14.0,14.0,13.0,11.0,11.0,12.0,12.0,12.0,11.0,10.0
China,CHN,Control of Corruption: Percentile Rank,CC.PER.RNK,49.46808624,,35.97883606,43.91534424,33.49753571,32.19512177,37.07316971,32.52427292,36.40776825,36.84210587,33.80952454,36.96682358,41.23222733,45.0236969,45.67307663,47.1428566,47.1428566,46.19047546,45.23809433,43.80952454,52.8571434
China,CHN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,40.42553329,,25.39682579,32.27513123,24.63054276,20.97560883,25.36585426,19.90291214,25.72815514,24.4019146,21.90476227,23.69668198,29.85782051,35.0710907,35.57692337,37.1428566,36.66666794,39.04761887,37.1428566,33.33333206,43.80952454
China,CHN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,58.51063919,,46.03174591,53.43915176,43.84236526,42.92683029,46.341465,44.17475891,47.57281494,48.80382919,45.23809433,49.76303482,51.6587677,54.02843475,53.84615326,53.80952454,55.23809433,53.33333206,53.80952454,52.8571434,59.04761887
China,CHN,Control of Corruption: Standard Error,CC.STD.ERR,0.166502684,,0.158719242,0.154182002,0.147010848,0.142573789,0.139041871,0.147818327,0.140959486,0.137772098,0.137335002,0.141881883,0.13246806,0.131304398,0.128119171,0.127344579,0.133574009,0.122754022,0.128402382,0.138740569,0.140711337
China,CHN,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,-9.80355072,-19.47644043,-14.51000023,77.66999817,-2.109999895,13.31117719,80.71935783,66.60972068,-52.70443476,66.2637916,6.914682734,-21.67267361,17.17117476,7.264348074,3.026383373,-6.007182049,-2.024997777,46.0300246,-20.51548023,19.2613537,27.87223339
China,CHN,"Listed domestic companies, total",CM.MKT.LDOM.NO,1086.0,1154.0,1223.0,1285.0,1373.0,1377.0,1421.0,1530.0,1604.0,1700.0,2063.0,2342.0,2494.0,2489.0,2613.0,2827.0,3052.0,3485.0,3584.0,12730.0,12341.0
China,CHN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,753000000000.0,463000000000.0,338000000000.0,388000000000.0,511000000000.0,392000000000.0,1160000000000.0,6310000000000.0,3910000000000.0,7830000000000.0,8260000000000.0,6670000000000.0,5030000000000.0,7700000000000.0,12000000000000.0,39300000000000.0,18300000000000.0,17200000000000.0,13100000000000.0,18200000000000.0,31600000000000.0
China,CHN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,61.49786103,34.15254638,22.70125372,23.0418123,25.77849103,16.93022719,41.51860161,174.9542282,83.66761952,150.8943117,133.3493069,86.9942154,57.9593439,78.98884203,112.0360858,348.6097177,159.6981526,137.3738695,92.38661743,125.3380159,210.6072701
China,CHN,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,29430000.31,27860000.61,26409999.85,31829999.92,37540000.92,34750000.0,34549999.24,46810001.37,32110000.61,29530000.69,32270000.46,34560001.37,32659999.85,10689999.58,11960000.04,7501285.076,3787266.97,7614890.099,4342298.985,362475.0078,459876.0009
China,CHN,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,3710000.038,5849999.905,2589999.914,3750000.0,6619999.886,10000000.0,10970000.27,18069999.69,20479999.54,12930000.31,17180000.31,20909999.85,16144327.16,20245483.4,12230667.11,6836526.871,5527491.093,5730083.942,7095070.839,6237331.867,5729917.049
China,CHN,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,2859999.895,319999.9928,159999.9964,-2309999.943,-4590000.153,-1340000.033,-2549999.952,-3839999.914,-1519999.981,2049999.952,-3380000.114,-3509999.99,-2910000.086,-1990000.01,-3440000.057,-2692720.89,-1151859.999,-2808890.104,483004.0038,658333.0035,601131.9757
China,CHN,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,29200000.76,24319999.69,28739999.77,28440000.53,34909999.85,30030000.69,29600000.38,32900001.53,54340000.15,11050000.19,9020000.458,-1970000.029,-4080884.933,-2249293.089,-6764197.826,-10403833.39,-11539240.84,-12544048.31,-11380835.53,-12379156.11,-11740337.37
China,CHN,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,27440000.53,23639999.39,31139999.39,55380001.07,49470001.22,66870002.75,42069999.69,56000000.0,59619998.93,42889999.39,42590000.15,176630004.9,165639999.4,79724510.19,61981044.77,91350524.9,113660156.3,83875717.16,180935730.0,77589218.14,160567062.4
China,CHN,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,9899999.619,3799999.952,10689999.58,12479999.54,7230000.019,5489999.771,1200000.048,2990000.01,3380000.114,3890000.105,8079999.924,10750000.0,9789999.962,12010000.23,18100000.38,13623894.69,9838049.889,8115813.255,6386117.935,5043282.986,4354986.191
